"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010.1",437.237305999891,1.8469076442541,0.20551389099861,4.29029232299642e-20,7.12325159130877e-19
"AT1G01020.1",0.672511402878437,0.35289441184516,0.891610417305287,0.157291451690014,NA
"AT1G01020.2",9.27834591222615,0.0701329714384295,0.552530260275607,0.864500684165968,0.911607578242488
"AT1G01030.1",89.7498012677368,-0.634915768416575,0.206473445746926,0.00144449204303301,0.00410852955695774
"AT1G01040.1",143.898222669285,0.497955000937123,0.201057799323123,0.0103732344150715,0.0242575671927577
"AT1G01040.2",13.3010481293809,1.08515032148903,0.561843831868277,0.016169754499224,0.0358293939587957
"AT1G01046.1",38.956350100191,-0.38149922730612,0.353490556071992,0.227675290699651,0.337667654530575
"AT1G01050.1",1964.88827296783,-0.187715420350623,0.0826965748782912,0.0221766032791394,0.0471592035958009
"AT1G01060.3",1.50052957218602,0.330614714595049,0.892685171535123,0.0892784476348751,0.157011286904486
"AT1G01060.5",8.349973991186,4.86296254167567,1.503715369481,6.86548353938899e-05,0.000248490085283606
"AT1G01070.1",7.88803205650126,0.704267182606008,0.825110092642964,0.135436203141752,0.222122530973703
"AT1G01070.2",8.34295919327141,1.28419570102894,0.74193334322945,0.0174248854420114,0.03825286245721
"AT1G01080.2",18.2754324821495,0.216674692463461,0.423328350365838,0.546138268464073,0.659999362264858
"AT1G01090.1",8664.2887995905,-1.10267005413177,0.0807583662554757,7.4099351982945e-43,4.55553728334771e-41
"AT1G01100.1",7.90011921044132,1.38511924674852,0.750470674038363,0.012979577806222,0.0295285961489605
"AT1G01100.2",15.2383505655022,-0.624133387504011,0.56494051048593,0.146272500527321,0.235902077042979
"AT1G01100.4",3.33963323725961,0.528062328132297,0.779325804785481,0.225105185497719,0.334520088385443
"AT1G01110.1",2.09524933595202,0.0522256412275151,0.742997685373182,0.854261529252126,0.904248976001591
"AT1G01110.2",68.6229468409717,-0.468864149969759,0.347869917478234,0.133484402392978,0.219433706738056
"AT1G01120.1",1459.461753601,0.192430998439253,0.252768295626965,0.417810495542443,0.542140782881421
"AT1G01130.1",48.8671018127451,-1.26641558804035,0.299334833803638,6.89170959449525e-06,2.9229774487424e-05
"AT1G01140.1",1.40001704655591,-0.164063420586602,0.74379466090922,0.601043109614299,0.707529199447729
"AT1G01140.2",6.1308741541701,-0.165082639599104,0.595079941097668,0.681218114517442,0.773031761400294
"AT1G01140.3",2.78174979818283,1.6178449296223,1.53223770266348,0.0287927109614138,0.0592235142926831
"AT1G01150.1",2.39109072800259,0.261493173500489,0.802524863616509,0.336852767716415,0.458659666099667
"AT1G01160.1",30.9961682314306,-0.648041045726938,0.331166943075826,0.0315888134077033,0.0641447066369558
"AT1G01160.2",62.4163531973896,-0.887583858871328,0.271669215738065,0.000517922527706171,0.00161240732470044
"AT1G01170.1",1729.82921825854,-0.711646522303785,0.104693463285509,6.47745981585831e-12,5.52693764386182e-11
"AT1G01180.1",918.785534844539,-0.364713268781835,0.107527921627449,0.000629897337904596,0.00192808054334889
"AT1G01190.1",7.11605110322929,0.0685022897921363,0.527267351051865,0.865366139884907,0.912114316783789
"AT1G01200.1",13.9708312599483,0.222152222970966,0.526855101284239,0.578285514210705,0.688558178535815
"AT1G01210.1",302.973004237681,0.0717907362846473,0.143391971647176,0.608279120556305,0.712821967071624
"AT1G01220.1",1195.66853316996,0.301285653631855,0.0881715030540193,0.00058523060115977,0.00180406883638029
"AT1G01225.1",65.2553820288382,0.268057001177371,0.280248323042354,0.309590774029244,0.429969774981101
"AT1G01230.1",1297.14660680444,-0.072642239452024,0.0863874716899485,0.400957281783622,0.525081811818824
"AT1G01240.3",135.969833721062,-0.782535748778216,0.260870355330016,0.00146313700438267,0.00415800425831452
"AT1G01250.1",49.8773788212823,0.276716175913217,0.402732759966141,0.427339510908793,0.551649533544274
"AT1G01260.1",55.9651011489234,-0.199017029301405,0.285548583763075,0.454612193843319,0.577897983854179
"AT1G01260.3",0.778029082245444,0.224055671426137,0.829240231461324,0.342178890079985,NA
"AT1G01290.1",43.1406521090465,0.501148234068055,0.288548622172992,0.0620950108799909,0.115229632562734
"AT1G01290.2",84.6698155274999,0.121200267713966,0.276813942997273,0.645376089009732,0.744052123494767
"AT1G01300.1",2545.74907712084,0.0907900064092557,0.11568796758396,0.453369272967646,0.576654413652878
"AT1G01320.1",709.261559578762,-0.101031517134645,0.111550150250842,0.3580281732097,0.481291340882741
"AT1G01320.2",10.4800756446845,0.100744276497472,0.520006859137825,0.802256985660263,0.867124138375672
"AT1G01340.1",9.18363955666812,0.115456173594117,0.621306555745287,0.775056112719975,0.846470113198629
"AT1G01340.2",64.9470230965397,0.188536094882881,0.253802548968996,0.436687592460054,0.560501534083004
"AT1G01350.1",865.494677379837,-0.321181627171535,0.105577062387015,0.00209072996488725,0.0057537012241043
"AT1G01355.1",10.8518900400213,-0.399555063458497,0.507977432713101,0.317340261412309,0.438234153690858
"AT1G01360.1",442.428901876897,-0.312120167579206,0.126513506426196,0.0121787607621187,0.0279432934412595
"AT1G01370.1",4.53430913828733,0.154832792111451,0.634743179870032,0.699837648697904,0.78836076009543
"AT1G01370.2",9.3384063920376,-0.113741494429544,0.489270607459353,0.765139523130802,0.838760753162481
"AT1G01380.1",15.4352738380285,-0.505384270150115,0.516699462197591,0.211481326022167,0.318118975441159
"AT1G01390.1",38.8901797332306,-1.91294384362434,0.491134660926763,1.56021420739247e-05,6.26272000987059e-05
"AT1G01420.1",492.703116300275,1.19797945841287,0.127188071773304,1.54096625631431e-21,2.81883280023475e-20
"AT1G01430.1",3953.45096971149,-0.299040203315784,0.105992113962781,0.00440973844203771,0.0112850381838534
"AT1G01440.1",1086.51842719366,-0.179274382759845,0.102344281886685,0.0776308334714197,0.1392227682215
"AT1G01448.1",637.05547331855,-1.16776470920234,0.129435547488882,6.43001318998392e-20,1.05615093776503e-18
"AT1G01448.2",5.08035010181222,-0.747779274002698,0.913042799914897,0.117094351671546,0.196897075540072
"AT1G01448.3",73.584990509715,-1.21076581590409,0.285457148259202,7.20804045305328e-06,3.04623849691537e-05
"AT1G01470.1",2015.06201787626,0.183661037416631,0.1137018672955,0.102864188658883,0.176684291366045
"AT1G01480.1",10.1144049669641,0.565894797863921,0.792489578439736,0.203153406611804,0.307973239322471
"AT1G01490.1",609.118347219607,-0.373699386053714,0.1257614445782,0.00258658565551436,0.00698121021767373
"AT1G01490.2",10.7571427831183,-0.0222962065449308,0.501745070072427,0.951525879633389,0.968505470691275
"AT1G01500.1",1094.54955035469,0.0951016966932959,0.0963083442110405,0.321474287822396,0.442419632578343
"AT1G01510.1",1800.82455053892,-0.588295440003302,0.076881764692802,1.46525993173211e-14,1.5866690229124e-13
"AT1G01520.1",55.180909041185,5.10417268876267,0.719080963534097,2.03215144978424e-13,1.99327152928165e-12
"AT1G01530.1",1.70902083553606,-0.075337286591627,0.742890228667727,0.779546831869291,0.849588061975784
"AT1G01540.1",51.0709847885363,-0.50641357606796,0.299145139054915,0.0666358421255199,0.122409901105421
"AT1G01540.2",101.163519460584,-0.265720538090078,0.200191715733142,0.170693262726978,0.267330771757814
"AT1G01550.1",1328.66783706866,0.602807308384483,0.174095682518894,0.000376969936538368,0.00120644264404489
"AT1G01550.2",143.795162863622,0.496869974027902,0.242125708851688,0.0306207167898242,0.0624442513094629
"AT1G01560.1",15.5158052326704,0.152302676020909,0.487381988289129,0.698430643514149,0.787047881051501
"AT1G01570.1",97.8024521792877,0.33113703031119,0.394498416917883,0.334720954112953,0.456313535425048
"AT1G01580.1",94.1030566814764,3.98143926518695,0.42734509631766,1.63503946582847e-21,2.98463401650915e-20
"AT1G01590.1",10.4663523821895,4.9038632183278,1.27587661160414,2.1830784755154e-05,8.56120153772528e-05
"AT1G01600.1",132.159202258786,1.31149532014748,0.341955137511835,3.20208675718199e-05,0.000122442123367263
"AT1G01610.1",2047.89004613011,-0.409508769222981,0.130427147522362,0.00143543361474793,0.00408665880686262
"AT1G01620.1",4457.05907702491,-2.58793741808943,0.187534687029219,2.6858312559735e-44,1.79057706776116e-42
"AT1G01630.1",2243.82342524413,0.989266141820338,0.0976296274451207,1.98553544429423e-24,4.36399261605545e-23
"AT1G01640.1",47.9865680357329,0.33069385359008,0.308782784170791,0.245477337594978,0.358218538828209
"AT1G01640.2",0.909981982223865,0.200827635407023,0.833374988766375,0.21162665577991,0.318282485357427
"AT1G01650.2",6.60301752100535,-0.383530639494931,0.636546641361791,0.360974558128819,0.484278116662065
"AT1G01660.1",24.758721209298,0.0578283220568262,0.396543323193466,0.868335610578334,0.914283005248835
"AT1G01670.1",58.5675033452575,-1.00046696810762,0.330365714234608,0.000972736344088173,0.0028722607930841
"AT1G01680.1",50.5557931084155,0.22796749091261,0.350782978320242,0.473095259565335,0.59486634176304
"AT1G01690.1",161.94101817831,-0.0026057919815567,0.176891973775338,0.987140983746277,0.991426928592967
